ProcessInstance__@id,ProcessInstance__AuditTrailEntry__WorkflowModelElement,ProcessInstance__AuditTrailEntry__Timestamp
37.0,send_deployment_configuration,2025-10-14T13:26:54.557+00:00
37.0,deployment_configuration_received,2025-10-14T13:26:54.557+00:00
37.0,accepted,2025-10-14T13:26:54.557+00:00
37.0,accept,2025-10-14T13:26:54.557+00:00
37.0,execute_capabilities,2026-07-03T14:38:31.938+00:00
37.0,terminate_exchange,2026-07-03T14:38:31.938+00:00
15.0,Start,2023-12-22T09:25:19.865+00:00
15.0,Define_Data_Object,2024-03-27T11:57:15.847+00:00
15.0,Request_Data_Object,2024-03-27T11:57:15.847+00:00
15.0,Start_Event,2024-03-27T11:57:15.847+00:00
15.0,Define_pipeline_and_deployment_configuration,2025-03-24T10:03:48.859+00:00
15.0,send_deployment_configuration,2025-03-24T10:03:48.859+00:00
15.0,deployment_configuration_received,2025-03-24T10:03:48.859+00:00
15.0,accepted,2025-03-24T10:03:48.859+00:00
15.0,accept,2025-03-24T10:03:48.859+00:00
15.0,implement_capabilities,2026-03-05T14:52:40.606+00:00
15.0,execute_capabilities,2026-09-01T10:56:06.339+00:00
15.0,terminate_exchange,2026-09-01T10:56:06.339+00:00
26.0,Start,2023-12-22T09:38:53.760+00:00
26.0,Define_Data_Object,2024-06-07T14:20:27.736+00:00
26.0,Request_Data_Object,2024-06-07T14:20:27.736+00:00
26.0,Start_Event,2024-06-07T14:20:27.736+00:00
26.0,Define_pipeline_and_deployment_configuration,2025-07-09T14:36:15.944+00:00
26.0,send_deployment_configuration,2025-07-09T14:36:15.944+00:00
26.0,deployment_configuration_received,2025-07-09T14:36:15.944+00:00
26.0,accepted,2025-07-09T14:36:15.944+00:00
26.0,accept,2025-07-09T14:36:15.944+00:00
26.0,implement_capabilities,2026-06-02T12:15:02.025+00:00
26.0,execute_capabilities,2026-09-02T14:20:33.483+00:00
26.0,terminate_exchange,2026-09-02T14:20:33.483+00:00
38.0,Start,2023-12-22T09:58:50.502+00:00
38.0,Define_Data_Object,2024-09-11T14:16:54.344+00:00
38.0,Request_Data_Object,2024-09-11T14:16:54.344+00:00
38.0,Start_Event,2024-09-11T14:16:54.344+00:00
38.0,Define_pipeline_and_deployment_configuration,2025-10-23T11:45:26.819+00:00
38.0,send_deployment_configuration,2025-10-23T11:45:26.819+00:00
38.0,deployment_configuration_received,2025-10-23T11:45:26.819+00:00
38.0,accepted,2025-10-23T11:45:26.819+00:00
38.0,accept,2025-10-23T11:45:26.819+00:00
38.0,implement_capabilities,2026-07-15T10:44:52.189+00:00
38.0,execute_capabilities,2026-09-03T15:19:55.416+00:00
38.0,terminate_exchange,2026-09-03T15:19:55.416+00:00
16.0,Start,2023-12-22T09:29:00.296+00:00
16.0,Define_Data_Object,2024-04-08T12:24:33.370+00:00
16.0,Request_Data_Object,2024-04-08T12:24:33.370+00:00
16.0,Start_Event,2024-04-08T12:24:33.370+00:00
16.0,Define_pipeline_and_deployment_configuration,2025-04-10T15:16:03.000+00:00
16.0,send_deployment_configuration,2025-04-10T15:16:03.000+00:00
16.0,deployment_configuration_received,2025-04-10T15:16:03.000+00:00
16.0,revised,2025-04-10T15:16:03.000+00:00
16.0,revise,2025-04-10T15:16:03.000+00:00
16.0,Define_pipeline_and_deployment_configuration,2026-03-11T10:05:25.057+00:00
16.0,send_deployment_configuration,2026-03-11T10:05:25.057+00:00
27.0,Start,2023-12-22T09:39:23.392+00:00
27.0,Define_Data_Object,2024-06-18T13:13:57.976+00:00
27.0,Request_Data_Object,2024-06-18T13:13:57.976+00:00
27.0,Start_Event,2024-06-18T13:13:57.976+00:00
27.0,Define_pipeline_and_deployment_configuration,2025-07-22T09:35:10.595+00:00
27.0,send_deployment_configuration,2025-07-22T09:35:10.595+00:00
27.0,deployment_configuration_received,2025-07-22T09:35:10.595+00:00
27.0,accepted,2025-07-22T09:35:10.595+00:00
27.0,accept,2025-07-22T09:35:10.595+00:00
27.0,implement_capabilities,2026-06-11T14:12:28.857+00:00
27.0,execute_capabilities,2026-09-03T08:21:57.816+00:00
27.0,terminate_exchange,2026-09-03T08:21:57.816+00:00
29.0,Start,2023-12-22T09:41:37.547+00:00
29.0,Define_Data_Object,2024-07-03T08:32:09.918+00:00
29.0,Request_Data_Object,2024-07-03T08:32:09.918+00:00
29.0,Start_Event,2024-07-03T08:32:09.918+00:00
29.0,decline_exchange,2024-07-03T08:32:09.918+00:00
29.0,data_object_declined,2024-07-03T08:32:09.918+00:00
29.0,decline_data_object,2024-07-03T08:32:09.918+00:00
2.0,Start,2023-12-22T09:02:30.892+00:00
2.0,Define_Data_Object,2024-01-12T12:57:46.038+00:00
2.0,Request_Data_Object,2024-01-12T12:57:46.038+00:00
2.0,Start_Event,2024-01-12T12:57:46.038+00:00
2.0,Define_pipeline_and_deployment_configuration,2024-12-03T14:10:25.666+00:00
2.0,send_deployment_configuration,2024-12-03T14:10:25.666+00:00
2.0,deployment_configuration_received,2024-12-03T14:10:25.666+00:00
2.0,accepted,2024-12-03T14:10:25.666+00:00
2.0,accept,2024-12-03T14:10:25.666+00:00
2.0,execute_capabilities,2026-01-23T14:24:13.821+00:00
2.0,terminate_exchange,2026-01-23T14:24:13.821+00:00
39.0,Start,2023-12-22T10:02:26.343+00:00
39.0,Define_Data_Object,2024-09-20T09:14:25.279+00:00
39.0,Request_Data_Object,2024-09-20T09:14:25.279+00:00
39.0,Start_Event,2024-09-20T09:14:25.279+00:00
39.0,decline_exchange,2024-09-20T09:14:25.279+00:00
39.0,data_object_declined,2024-09-20T09:14:25.279+00:00
39.0,decline_data_object,2024-09-20T09:14:25.279+00:00
17.0,Start,2023-12-22T09:29:34.541+00:00
17.0,Define_Data_Object,2024-04-16T14:01:38.270+00:00
17.0,Request_Data_Object,2024-04-16T14:01:38.270+00:00
17.0,Start_Event,2024-04-16T14:01:38.270+00:00
17.0,Define_pipeline_and_deployment_configuration,2025-04-18T08:03:40.507+00:00
17.0,send_deployment_configuration,2025-04-18T08:03:40.507+00:00
17.0,deployment_configuration_received,2025-04-18T08:03:40.507+00:00
17.0,accepted,2025-04-18T08:03:40.507+00:00
17.0,accept,2025-04-18T08:03:40.507+00:00
17.0,execute_capabilities,2026-03-11T11:49:40.170+00:00
17.0,terminate_exchange,2026-03-11T11:49:40.170+00:00
19.0,Start,2023-12-22T09:30:06.749+00:00
19.0,Define_Data_Object,2024-04-22T11:21:03.434+00:00
19.0,Request_Data_Object,2024-04-22T11:21:03.434+00:00
19.0,Start_Event,2024-04-22T11:21:03.434+00:00
19.0,Define_pipeline_and_deployment_configuration,2025-04-28T12:05:22.765+00:00
19.0,send_deployment_configuration,2025-04-28T12:05:22.765+00:00
19.0,deployment_configuration_received,2025-04-28T12:05:22.765+00:00
19.0,accepted,2025-04-28T12:05:22.765+00:00
19.0,accept,2025-04-28T12:05:22.765+00:00
19.0,implement_capabilities,2026-03-24T15:13:16.061+00:00
19.0,execute_capabilities,2026-09-01T13:24:06.735+00:00
19.0,End Event_353,2026-09-01T13:24:06.735+00:00
28.0,Start,2023-12-22T09:40:09.104+00:00
28.0,Define_Data_Object,2024-06-24T13:59:58.365+00:00
28.0,Request_Data_Object,2024-06-24T13:59:58.365+00:00
28.0,Start_Event,2024-06-24T13:59:58.365+00:00
28.0,Define_pipeline_and_deployment_configuration,2025-07-31T08:27:57.268+00:00
28.0,send_deployment_configuration,2025-07-31T08:27:57.268+00:00
28.0,deployment_configuration_received,2025-07-31T08:27:57.268+00:00
28.0,accepted,2025-07-31T08:27:57.268+00:00
28.0,accept,2025-07-31T08:27:57.268+00:00
28.0,implement_capabilities,2026-06-25T10:39:44.343+00:00
28.0,execute_capabilities,2026-09-03T09:22:39.448+00:00
28.0,End Event_353,2026-09-03T09:22:39.448+00:00
1.0,Start,2023-12-22T09:01:35.153+00:00
1.0,Define_Data_Object,2024-01-12T10:33:17.249+00:00
1.0,Request_Data_Object,2024-01-12T10:33:17.249+00:00
1.0,Start_Event,2024-01-12T10:33:17.249+00:00
1.0,Define_pipeline_and_deployment_configuration,2024-11-21T12:16:59.554+00:00
1.0,send_deployment_configuration,2024-11-21T12:16:59.554+00:00
1.0,deployment_configuration_received,2024-11-21T12:16:59.554+00:00
1.0,accepted,2024-11-21T12:16:59.554+00:00
1.0,accept,2024-11-21T12:16:59.554+00:00
1.0,implement_capabilities,2026-01-23T13:01:04.736+00:00
1.0,execute_capabilities,2026-08-28T14:22:16.143+00:00
1.0,terminate_exchange,2026-08-28T14:22:16.143+00:00
18.0,Start,2023-12-22T09:29:55.626+00:00
18.0,Define_Data_Object,2024-04-22T08:12:28.442+00:00
18.0,Request_Data_Object,2024-04-22T08:12:28.442+00:00
18.0,Start_Event,2024-04-22T08:12:28.442+00:00
18.0,decline_exchange,2024-04-22T08:12:28.442+00:00
18.0,data_object_declined,2024-04-22T08:12:28.442+00:00
18.0,decline_data_object,2024-04-22T08:12:28.442+00:00
7.0,Start,2023-12-22T09:14:49.140+00:00
7.0,Define_Data_Object,2024-02-15T14:21:39.420+00:00
7.0,Request_Data_Object,2024-02-15T14:21:39.420+00:00
7.0,Start_Event,2024-02-15T14:21:39.420+00:00
7.0,decline_exchange,2024-02-15T14:21:39.420+00:00
7.0,data_object_declined,2024-02-15T14:21:39.420+00:00
7.0,decline_data_object,2024-02-15T14:21:39.420+00:00
46.0,Start,2023-12-22T10:10:59.074+00:00
46.0,Define_Data_Object,2024-10-30T12:53:17.618+00:00
46.0,Request_Data_Object,2024-10-30T12:53:17.618+00:00
46.0,Start_Event,2024-10-30T12:53:17.618+00:00
46.0,Define_pipeline_and_deployment_configuration,2025-12-30T12:11:04.638+00:00
46.0,send_deployment_configuration,2025-12-30T12:11:04.638+00:00
46.0,deployment_configuration_received,2025-12-30T12:11:04.638+00:00
46.0,declined,2025-12-30T12:11:04.638+00:00
46.0,decline,2025-12-30T12:11:04.638+00:00
46.0,decline_pipeline,2025-12-30T12:11:04.638+00:00
6.0,Start,2023-12-22T09:10:57.356+00:00
6.0,Define_Data_Object,2024-02-12T13:00:26.260+00:00
6.0,Request_Data_Object,2024-02-12T13:00:26.260+00:00
6.0,Start_Event,2024-02-12T13:00:26.260+00:00
6.0,Define_pipeline_and_deployment_configuration,2025-01-17T13:52:31.510+00:00
6.0,send_deployment_configuration,2025-01-17T13:52:31.510+00:00
6.0,deployment_configuration_received,2025-01-17T13:52:31.510+00:00
6.0,accepted,2025-01-17T13:52:31.510+00:00
6.0,accept,2025-01-17T13:52:31.510+00:00
6.0,execute_capabilities,2026-02-12T15:04:02.664+00:00
6.0,terminate_exchange,2026-02-12T15:04:02.664+00:00
8.0,Start,2023-12-22T09:15:19.135+00:00
8.0,Define_Data_Object,2024-02-16T15:41:05.435+00:00
8.0,Request_Data_Object,2024-02-16T15:41:05.435+00:00
8.0,Start_Event,2024-02-16T15:41:05.435+00:00
8.0,Define_pipeline_and_deployment_configuration,2025-01-31T16:37:32.127+00:00
8.0,send_deployment_configuration,2025-01-31T16:37:32.127+00:00
8.0,deployment_configuration_received,2025-01-31T16:37:32.127+00:00
8.0,declined,2025-01-31T16:37:32.127+00:00
8.0,decline,2025-01-31T16:37:32.127+00:00
8.0,decline_pipeline,2025-01-31T16:37:32.127+00:00
35.0,Start,2023-12-22T09:52:25.621+00:00
35.0,Define_Data_Object,2024-08-22T10:35:54.307+00:00
35.0,Request_Data_Object,2024-08-22T10:35:54.307+00:00
35.0,Start_Event,2024-08-22T10:35:54.307+00:00
35.0,Define_pipeline_and_deployment_configuration,2025-10-06T13:12:26.362+00:00
35.0,send_deployment_configuration,2025-10-06T13:12:26.362+00:00
35.0,deployment_configuration_received,2025-10-06T13:12:26.362+00:00
35.0,declined,2025-10-06T13:12:26.362+00:00
35.0,decline,2025-10-06T13:12:26.362+00:00
35.0,decline_pipeline,2025-10-06T13:12:26.362+00:00
13.0,Start,2023-12-22T09:20:12.919+00:00
13.0,Define_Data_Object,2024-03-14T15:09:30.830+00:00
13.0,Request_Data_Object,2024-03-14T15:09:30.830+00:00
13.0,Start_Event,2024-03-14T15:09:30.830+00:00
13.0,Define_pipeline_and_deployment_configuration,2025-02-26T12:46:07.616+00:00
13.0,send_deployment_configuration,2025-02-26T12:46:07.616+00:00
13.0,deployment_configuration_received,2025-02-26T12:46:07.616+00:00
13.0,declined,2025-02-26T12:46:07.616+00:00
13.0,decline,2025-02-26T12:46:07.616+00:00
13.0,decline_pipeline,2025-02-26T12:46:07.616+00:00
24.0,Start,2023-12-22T09:36:58.138+00:00
24.0,Define_Data_Object,2024-05-28T10:32:44.664+00:00
24.0,Request_Data_Object,2024-05-28T10:32:44.664+00:00
24.0,Start_Event,2024-05-28T10:32:44.664+00:00
24.0,Define_pipeline_and_deployment_configuration,2025-06-26T09:33:08.987+00:00
24.0,send_deployment_configuration,2025-06-26T09:33:08.987+00:00
24.0,deployment_configuration_received,2025-06-26T09:33:08.987+00:00
24.0,accepted,2025-06-26T09:33:08.987+00:00
24.0,accept,2025-06-26T09:33:08.987+00:00
24.0,execute_capabilities,2026-05-14T08:11:44.402+00:00
24.0,terminate_exchange,2026-05-14T08:11:44.402+00:00
34.0,Start,2023-12-22T09:49:59.460+00:00
34.0,Define_Data_Object,2024-08-16T13:45:22.304+00:00
34.0,Request_Data_Object,2024-08-16T13:45:22.304+00:00
34.0,Start_Event,2024-08-16T13:45:22.304+00:00
34.0,Define_pipeline_and_deployment_configuration,2025-09-19T10:39:47.433+00:00
34.0,send_deployment_configuration,2025-09-19T10:39:47.433+00:00
34.0,deployment_configuration_received,2025-09-19T10:39:47.433+00:00
34.0,declined,2025-09-19T10:39:47.433+00:00
34.0,decline,2025-09-19T10:39:47.433+00:00
34.0,decline_pipeline,2025-09-19T10:39:47.433+00:00
44.0,Start,2023-12-22T10:09:27.494+00:00
44.0,Define_Data_Object,2024-10-22T12:41:19.789+00:00
44.0,Request_Data_Object,2024-10-22T12:41:19.789+00:00
44.0,Start_Event,2024-10-22T12:41:19.789+00:00
44.0,Define_pipeline_and_deployment_configuration,2025-12-18T10:35:16.840+00:00
44.0,send_deployment_configuration,2025-12-18T10:35:16.840+00:00
44.0,deployment_configuration_received,2025-12-18T10:35:16.840+00:00
44.0,accepted,2025-12-18T10:35:16.840+00:00
44.0,accept,2025-12-18T10:35:16.840+00:00
44.0,implement_capabilities,2026-08-21T14:49:09.740+00:00
44.0,execute_capabilities,2026-09-04T15:37:08.044+00:00
44.0,terminate_exchange,2026-09-04T15:37:08.044+00:00
45.0,Start,2023-12-22T10:10:11.824+00:00
45.0,Define_Data_Object,2024-10-23T08:03:25.636+00:00
45.0,Request_Data_Object,2024-10-23T08:03:25.636+00:00
45.0,Start_Event,2024-10-23T08:03:25.636+00:00
45.0,revise_exchange,2024-10-23T08:03:25.636+00:00
45.0,data_object_revised,2024-10-23T08:03:25.636+00:00
45.0,Define_Data_Object,2025-12-25T12:01:34.959+00:00
45.0,Request_Data_Object,2025-12-25T12:01:34.959+00:00
45.0,Start_Event,2025-12-25T12:01:34.959+00:00
45.0,Define_pipeline_and_deployment_configuration,2026-08-28T08:40:13.119+00:00
45.0,send_deployment_configuration,2026-08-28T08:40:13.119+00:00
45.0,deployment_configuration_received,2026-08-28T08:40:13.119+00:00
45.0,declined,2026-08-28T08:40:13.119+00:00
45.0,decline,2026-08-28T08:40:13.119+00:00
45.0,decline_pipeline,2026-08-28T08:40:13.119+00:00
12.0,Start,2023-12-22T09:19:47.490+00:00
12.0,Define_Data_Object,2024-03-08T14:44:51.114+00:00
12.0,Request_Data_Object,2024-03-08T14:44:51.114+00:00
12.0,Start_Event,2024-03-08T14:44:51.114+00:00
12.0,decline_exchange,2024-03-08T14:44:51.114+00:00
12.0,data_object_declined,2024-03-08T14:44:51.114+00:00
12.0,decline_data_object,2024-03-08T14:44:51.114+00:00
23.0,Start,2023-12-22T09:34:49.103+00:00
23.0,Define_Data_Object,2024-05-21T12:53:22.516+00:00
23.0,Request_Data_Object,2024-05-21T12:53:22.516+00:00
23.0,Start_Event,2024-05-21T12:53:22.516+00:00
23.0,Define_pipeline_and_deployment_configuration,2025-06-12T08:17:17.209+00:00
23.0,send_deployment_configuration,2025-06-12T08:17:17.209+00:00
23.0,deployment_configuration_received,2025-06-12T08:17:17.209+00:00
23.0,revised,2025-06-12T08:17:17.209+00:00
23.0,revise,2025-06-12T08:17:17.209+00:00
23.0,Define_pipeline_and_deployment_configuration,2026-05-13T14:28:56.265+00:00
23.0,send_deployment_configuration,2026-05-13T14:28:56.265+00:00
32.0,Start,2023-12-22T09:47:45.979+00:00
32.0,Define_Data_Object,2024-08-05T11:46:07.857+00:00
32.0,Request_Data_Object,2024-08-05T11:46:07.857+00:00
32.0,Start_Event,2024-08-05T11:46:07.857+00:00
32.0,Define_pipeline_and_deployment_configuration,2025-08-19T15:07:10.364+00:00
32.0,send_deployment_configuration,2025-08-19T15:07:10.364+00:00
32.0,deployment_configuration_received,2025-08-19T15:07:10.364+00:00
32.0,accepted,2025-08-19T15:07:10.364+00:00
32.0,accept,2025-08-19T15:07:10.364+00:00
32.0,execute_capabilities,2026-07-03T13:24:07.963+00:00
32.0,terminate_exchange,2026-07-03T13:24:07.963+00:00
42.0,Start,2023-12-22T10:05:34.135+00:00
42.0,Define_Data_Object,2024-10-09T08:50:43.674+00:00
42.0,Request_Data_Object,2024-10-09T08:50:43.674+00:00
42.0,Start_Event,2024-10-09T08:50:43.674+00:00
42.0,Define_pipeline_and_deployment_configuration,2025-11-21T12:08:16.308+00:00
42.0,send_deployment_configuration,2025-11-21T12:08:16.308+00:00
42.0,deployment_configuration_received,2025-11-21T12:08:16.308+00:00
42.0,accepted,2025-11-21T12:08:16.308+00:00
42.0,accept,2025-11-21T12:08:16.308+00:00
42.0,implement_capabilities,2026-08-11T15:50:11.275+00:00
42.0,execute_capabilities,2026-09-04T11:57:56.185+00:00
42.0,End Event_353,2026-09-04T11:57:56.185+00:00
43.0,Start,2023-12-22T10:08:31.439+00:00
43.0,Define_Data_Object,2024-10-16T15:02:04.823+00:00
43.0,Request_Data_Object,2024-10-16T15:02:04.823+00:00
43.0,Start_Event,2024-10-16T15:02:04.823+00:00
43.0,Define_pipeline_and_deployment_configuration,2025-12-02T11:29:42.997+00:00
43.0,send_deployment_configuration,2025-12-02T11:29:42.997+00:00
43.0,deployment_configuration_received,2025-12-02T11:29:42.997+00:00
43.0,declined,2025-12-02T11:29:42.997+00:00
43.0,decline,2025-12-02T11:29:42.997+00:00
43.0,decline_pipeline,2025-12-02T11:29:42.997+00:00
31.0,Start,2023-12-22T09:44:36.452+00:00
31.0,Define_Data_Object,2024-07-26T09:00:07.435+00:00
31.0,Request_Data_Object,2024-07-26T09:00:07.435+00:00
31.0,Start_Event,2024-07-26T09:00:07.435+00:00
31.0,Define_pipeline_and_deployment_configuration,2025-08-14T15:06:44.271+00:00
31.0,send_deployment_configuration,2025-08-14T15:06:44.271+00:00
31.0,deployment_configuration_received,2025-08-14T15:06:44.271+00:00
31.0,accepted,2025-08-14T15:06:44.271+00:00
31.0,accept,2025-08-14T15:06:44.271+00:00
31.0,implement_capabilities,2026-07-03T11:41:12.399+00:00
31.0,execute_capabilities,2026-09-03T11:42:05.325+00:00
31.0,terminate_exchange,2026-09-03T11:42:05.325+00:00
33.0,Start,2023-12-22T09:49:00.535+00:00
33.0,Define_Data_Object,2024-08-08T12:00:25.642+00:00
33.0,Request_Data_Object,2024-08-08T12:00:25.642+00:00
33.0,Start_Event,2024-08-08T12:00:25.642+00:00
33.0,Define_pipeline_and_deployment_configuration,2025-09-01T14:01:40.593+00:00
33.0,send_deployment_configuration,2025-09-01T14:01:40.593+00:00
33.0,deployment_configuration_received,2025-09-01T14:01:40.593+00:00
33.0,declined,2025-09-01T14:01:40.593+00:00
33.0,decline,2025-09-01T14:01:40.593+00:00
33.0,decline_pipeline,2025-09-01T14:01:40.593+00:00
11.0,Start,2023-12-22T09:18:31.951+00:00
11.0,Define_Data_Object,2024-03-07T15:11:54.470+00:00
11.0,Request_Data_Object,2024-03-07T15:11:54.470+00:00
11.0,Start_Event,2024-03-07T15:11:54.470+00:00
11.0,decline_exchange,2024-03-07T15:11:54.470+00:00
11.0,data_object_declined,2024-03-07T15:11:54.470+00:00
11.0,decline_data_object,2024-03-07T15:11:54.470+00:00
20.0,Start,2023-12-22T09:33:25.987+00:00
20.0,Define_Data_Object,2024-05-01T08:57:42.916+00:00
20.0,Request_Data_Object,2024-05-01T08:57:42.916+00:00
20.0,Start_Event,2024-05-01T08:57:42.916+00:00
20.0,Define_pipeline_and_deployment_configuration,2025-05-13T10:50:14.926+00:00
20.0,send_deployment_configuration,2025-05-13T10:50:14.926+00:00
20.0,deployment_configuration_received,2025-05-13T10:50:14.926+00:00
20.0,accepted,2025-05-13T10:50:14.926+00:00
20.0,accept,2025-05-13T10:50:14.926+00:00
20.0,implement_capabilities,2026-04-02T10:41:49.819+00:00
20.0,execute_capabilities,2026-09-02T08:07:45.166+00:00
20.0,terminate_exchange,2026-09-02T08:07:45.166+00:00
22.0,Start,2023-12-22T09:34:16.390+00:00
22.0,Define_Data_Object,2024-05-16T10:03:56.649+00:00
