ProcessInstance__@id,ProcessInstance__AuditTrailEntry__WorkflowModelElement,ProcessInstance__AuditTrailEntry__Timestamp
530.0,Start,2023-12-22T09:39:53.998+00:00
530.0,Define_Data_Object,2024-05-31T10:47:54.681+00:00
530.0,Request_Data_Object,2024-05-31T10:47:54.681+00:00
530.0,Start_Event,2024-05-31T10:47:54.681+00:00
530.0,Define_pipeline_and_deployment_configuration,2025-07-22T11:10:16.562+00:00
530.0,send_deployment_configuration,2025-07-22T11:10:16.562+00:00
530.0,deployment_configuration_received,2025-07-22T11:10:16.562+00:00
530.0,accepted,2025-07-22T11:10:16.562+00:00
530.0,accept,2025-07-22T11:10:16.562+00:00
530.0,implement_capabilities,2026-07-10T14:59:23.341+00:00
530.0,execute_capabilities,2026-11-25T11:43:29.780+00:00
530.0,End Event_353,2026-11-25T11:43:29.780+00:00
540.0,Start,2023-12-22T10:00:05.170+00:00
540.0,Define_Data_Object,2024-07-24T13:08:47.494+00:00
540.0,Request_Data_Object,2024-07-24T13:08:47.494+00:00
540.0,Start_Event,2024-07-24T13:08:47.494+00:00
540.0,Define_pipeline_and_deployment_configuration,2025-10-27T16:34:54.443+00:00
540.0,send_deployment_configuration,2025-10-27T16:34:54.443+00:00
540.0,deployment_configuration_received,2025-10-27T16:34:54.443+00:00
540.0,accepted,2025-10-27T16:34:54.443+00:00
540.0,accept,2025-10-27T16:34:54.443+00:00
540.0,implement_capabilities,2026-09-15T12:45:24.645+00:00
540.0,execute_capabilities,2026-11-26T16:01:10.880+00:00
540.0,terminate_exchange,2026-11-26T16:01:10.880+00:00
541.0,Start,2023-12-22T10:01:16.870+00:00
541.0,Define_Data_Object,2024-08-02T13:09:23.634+00:00
541.0,Request_Data_Object,2024-08-02T13:09:23.634+00:00
541.0,Start_Event,2024-08-02T13:09:23.634+00:00
541.0,Define_pipeline_and_deployment_configuration,2025-11-04T09:36:53.947+00:00
541.0,send_deployment_configuration,2025-11-04T09:36:53.947+00:00
541.0,deployment_configuration_received,2025-11-04T09:36:53.947+00:00
541.0,accepted,2025-11-04T09:36:53.947+00:00
541.0,accept,2025-11-04T09:36:53.947+00:00
541.0,execute_capabilities,2026-09-15T14:12:56.419+00:00
541.0,terminate_exchange,2026-09-15T14:12:56.419+00:00
503.0,Start,2023-12-22T09:02:01.924+00:00
503.0,Define_Data_Object,2023-12-29T15:49:04.199+00:00
503.0,Request_Data_Object,2023-12-29T15:49:04.199+00:00
503.0,Start_Event,2023-12-29T15:49:04.199+00:00
503.0,Define_pipeline_and_deployment_configuration,2024-10-23T15:36:07.660+00:00
503.0,send_deployment_configuration,2024-10-23T15:36:07.660+00:00
